level,source,ampur,HOSCODE,HOSNAME,category,code,typearea,typearea_label,age_band,patient_count
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,60-74 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,75 ปีขึ้นไป,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,57
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,72
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,81
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,209
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,238
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,139
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,"",อื่นๆ/ไม่ทราบ,15-29 ปี,3
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,"",อื่นๆ/ไม่ทราบ,30-44 ปี,2
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,0-14 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,6
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,5
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,3
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,15-29 ปี,2
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,13
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,31
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,29
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,30
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,18
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,4
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคลมชัก (G40-G41),ALL,5,อื่นๆ/ไม่ทราบ,15-29 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,"",อื่นๆ/ไม่ทราบ,0-14 ปี,2
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,"",อื่นๆ/ไม่ทราบ,15-29 ปี,4
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,"",อื่นๆ/ไม่ทราบ,30-44 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,"",อื่นๆ/ไม่ทราบ,45-59 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,"",อื่นๆ/ไม่ทราบ,60-74 ปี,3
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,0-14 ปี,4
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,28
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,16
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,21
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,15
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,6
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,0-14 ปี,4
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,15-29 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,15-29 ปี,4
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,60-74 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,49
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,168
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,130
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,161
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,92
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรควิตกกังวล (F40-F48),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,25
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคสมองเสื่อม (F00-F03),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคสมองเสื่อม (F00-F03),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคสมองเสื่อม (F00-F03),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,6
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคสมองเสื่อม (F00-F03),ALL,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,6
category,DIAGNOSIS_OPD,ควนกาหลง,11403,โรงพยาบาลควนกาหลง,โรคสมาธิสั้น (F90),ALL,"",อื่นๆ/ไม่ทราบ,0-14 ปี,2
